STATIONS_ID;MESS_DATUM;  QN;RWS_DAU_10;RWS_10;RWS_IND_10;eor
       5992;202308072300;    3;-999;   0.00;-999;eor
       5992;202308072310;    3;-999;   0.00;-999;eor
       5992;202308072320;    3;-999;   0.00;-999;eor
       5992;202308072330;    3;-999;   0.00;-999;eor
       5992;202308072340;    3;-999;   0.00;-999;eor
       5992;202308072350;    3;-999;   0.00;-999;eor
       5992;202308080000;    3;-999;   0.00;-999;eor
       5992;202308080010;    3;-999;   0.00;-999;eor
       5992;202308080020;    3;-999;   0.00;-999;eor
       5992;202308080030;    3;-999;   0.00;-999;eor
       5992;202308080040;    3;-999;   0.00;-999;eor
       5992;202308080050;    3;-999;   0.00;-999;eor
       5992;202308080100;    3;-999;   0.00;-999;eor
       5992;202308080110;    3;-999;   0.00;-999;eor
       5992;202308080120;    3;-999;   0.00;-999;eor
       5992;202308080130;    3;-999;   0.00;-999;eor
       5992;202308080140;    3;-999;   0.00;-999;eor
       5992;202308080150;    3;-999;   0.00;-999;eor
       5992;202308080200;    3;-999;   0.00;-999;eor
       5992;202308080210;    3;-999;   0.00;-999;eor
       5992;202308080220;    3;-999;   0.00;-999;eor
       5992;202308080230;    3;-999;   0.00;-999;eor
       5992;202308080240;    3;-999;   0.00;-999;eor
       5992;202308080250;    3;-999;   0.00;-999;eor
       5992;202308080300;    3;-999;   0.00;-999;eor
       5992;202308080310;    3;-999;   0.00;-999;eor
       5992;202308080320;    3;-999;   0.00;-999;eor
       5992;202308080330;    3;-999;   0.00;-999;eor
       5992;202308080340;    3;-999;   0.00;-999;eor
       5992;202308080350;    3;-999;   0.00;-999;eor
       5992;202308080400;    3;-999;   0.00;-999;eor
       5992;202308080410;    3;-999;   0.00;-999;eor
       5992;202308080420;    3;-999;   0.00;-999;eor
       5992;202308080430;    3;-999;   0.00;-999;eor
       5992;202308080440;    3;-999;   0.00;-999;eor
       5992;202308080450;    3;-999;   0.00;-999;eor
       5992;202308080500;    3;-999;   0.00;-999;eor
       5992;202308080510;    3;-999;   0.00;-999;eor
       5992;202308080520;    3;-999;   0.00;-999;eor
       5992;202308080530;    3;-999;   0.00;-999;eor
       5992;202308080540;    3;-999;   0.00;-999;eor
       5992;202308080550;    3;-999;   0.00;-999;eor
       5992;202308080600;    3;-999;   0.00;-999;eor
       5992;202308080610;    3;-999;   0.00;-999;eor
       5992;202308080620;    3;-999;   0.00;-999;eor
       5992;202308080630;    3;-999;   0.00;-999;eor
       5992;202308080640;    3;-999;   0.00;-999;eor
       5992;202308080650;    3;-999;   0.00;-999;eor
       5992;202308080700;    3;-999;   0.00;-999;eor
       5992;202308080710;    3;-999;   0.00;-999;eor
       5992;202308080720;    3;-999;   0.00;-999;eor
       5992;202308080730;    3;-999;   0.00;-999;eor
       5992;202308080740;    3;-999;   0.00;-999;eor
       5992;202308080750;    3;-999;   0.00;-999;eor
       5992;202308080800;    3;-999;   0.00;-999;eor
       5992;202308080810;    3;-999;   0.00;-999;eor
       5992;202308080820;    3;-999;   0.00;-999;eor
       5992;202308080830;    3;-999;   0.00;-999;eor
       5992;202308080840;    3;-999;   0.00;-999;eor
       5992;202308080850;    3;-999;   0.00;-999;eor
       5992;202308080900;    3;-999;   0.00;-999;eor
       5992;202308080910;    3;-999;   0.00;-999;eor
       5992;202308080920;    3;-999;   0.00;-999;eor
       5992;202308080930;    3;-999;   0.00;-999;eor
       5992;202308080940;    3;-999;   0.00;-999;eor
       5992;202308080950;    3;-999;   0.00;-999;eor
       5992;202308081000;    3;-999;   0.00;-999;eor
       5992;202308081010;    3;-999;   0.00;-999;eor
       5992;202308081020;    3;-999;   0.00;-999;eor
       5992;202308081030;    3;-999;   0.00;-999;eor
       5992;202308081040;    3;-999;   0.00;-999;eor
       5992;202308081050;    3;-999;   0.00;-999;eor
       5992;202308081100;    3;-999;   0.00;-999;eor
       5992;202308081110;    3;-999;   0.00;-999;eor
       5992;202308081120;    3;-999;   0.00;-999;eor
       5992;202308081130;    3;-999;   0.00;-999;eor
       5992;202308081140;    3;-999;   0.00;-999;eor
       5992;202308081150;    3;-999;   0.00;-999;eor
       5992;202308081200;    3;-999;   0.00;-999;eor
       5992;202308081210;    3;-999;   0.00;-999;eor
       5992;202308081220;    3;-999;   0.00;-999;eor
       5992;202308081230;    3;-999;   0.00;-999;eor
       5992;202308081240;    3;-999;   0.00;-999;eor
       5992;202308081250;    3;-999;   0.00;-999;eor
       5992;202308081300;    3;-999;   0.00;-999;eor
       5992;202308081310;    3;-999;   0.00;-999;eor
       5992;202308081320;    3;-999;   0.00;-999;eor
       5992;202308081330;    3;-999;   0.00;-999;eor
       5992;202308081340;    3;-999;   0.00;-999;eor
       5992;202308081350;    3;-999;   0.00;-999;eor
       5992;202308081400;    3;-999;   0.00;-999;eor
       5992;202308081410;    3;-999;   0.00;-999;eor
       5992;202308081420;    3;-999;   0.00;-999;eor
       5992;202308081430;    3;-999;   0.00;-999;eor
       5992;202308081440;    3;-999;   0.00;-999;eor
       5992;202308081450;    3;-999;   0.00;-999;eor
       5992;202308081500;    3;-999;   0.00;-999;eor
       5992;202308081510;    3;-999;   0.00;-999;eor
       5992;202308081520;    3;-999;   0.00;-999;eor
       5992;202308081530;    3;-999;   0.00;-999;eor
       5992;202308081540;    3;-999;   0.00;-999;eor
       5992;202308081550;    3;-999;   0.00;-999;eor
       5992;202308081600;    3;-999;   0.00;-999;eor
       5992;202308081610;    3;-999;   0.00;-999;eor
       5992;202308081620;    3;-999;   0.00;-999;eor
       5992;202308081630;    3;-999;   0.00;-999;eor
       5992;202308081640;    3;-999;   0.00;-999;eor
       5992;202308081650;    3;-999;   0.00;-999;eor
       5992;202308081700;    3;-999;   0.00;-999;eor
       5992;202308081710;    3;-999;   0.00;-999;eor
       5992;202308081720;    3;-999;   0.00;-999;eor
       5992;202308081730;    3;-999;   0.00;-999;eor
       5992;202308081740;    3;-999;   0.00;-999;eor
       5992;202308081750;    3;-999;   0.00;-999;eor
       5992;202308081800;    3;-999;   0.00;-999;eor
       5992;202308081810;    3;-999;   0.00;-999;eor
       5992;202308081820;    3;-999;   0.00;-999;eor
       5992;202308081830;    3;-999;   0.00;-999;eor
       5992;202308081840;    3;-999;   0.00;-999;eor
       5992;202308081850;    3;-999;   0.00;-999;eor
       5992;202308081900;    3;-999;   0.00;-999;eor
       5992;202308081910;    3;-999;   0.00;-999;eor
       5992;202308081920;    3;-999;   0.00;-999;eor
       5992;202308081930;    3;-999;   0.00;-999;eor
       5992;202308081940;    3;-999;   0.00;-999;eor
       5992;202308081950;    3;-999;   0.00;-999;eor
       5992;202308082000;    3;-999;   0.00;-999;eor
       5992;202308082010;    3;-999;   0.00;-999;eor
       5992;202308082020;    3;-999;   0.00;-999;eor
       5992;202308082030;    3;-999;   0.00;-999;eor
       5992;202308082040;    3;-999;   0.00;-999;eor
       5992;202308082050;    3;-999;   0.00;-999;eor
       5992;202308082100;    3;-999;   0.00;-999;eor
       5992;202308082110;    3;-999;   0.00;-999;eor
       5992;202308082120;    3;-999;   0.00;-999;eor
       5992;202308082130;    3;-999;   0.00;-999;eor
       5992;202308082140;    3;-999;   0.00;-999;eor
       5992;202308082150;    3;-999;   0.00;-999;eor
       5992;202308082200;    3;-999;   0.00;-999;eor
       5992;202308082210;    3;-999;   0.00;-999;eor
       5992;202308082220;    3;-999;   0.00;-999;eor
       5992;202308082230;    3;-999;   0.00;-999;eor
       5992;202308082240;    3;-999;   0.00;-999;eor
       5992;202308082250;    3;-999;   0.00;-999;eor
       5992;202308082300;    3;-999;   0.00;-999;eor
       5992;202308082310;    3;-999;   0.00;-999;eor
       5992;202308082320;    3;-999;   0.00;-999;eor
       5992;202308082330;    3;-999;   0.00;-999;eor
       5992;202308082340;    3;-999;   0.00;-999;eor
       5992;202308082350;    3;-999;   0.00;-999;eor
       5992;202308090000;    3;-999;   0.00;-999;eor
       5992;202308090010;    3;-999;   0.00;-999;eor
       5992;202308090020;    3;-999;   0.00;-999;eor
       5992;202308090030;    3;-999;   0.17;-999;eor
       5992;202308090040;    3;-999;   0.00;-999;eor
       5992;202308090050;    3;-999;   0.00;-999;eor
       5992;202308090100;    3;-999;   0.00;-999;eor
       5992;202308090110;    3;-999;   0.00;-999;eor
       5992;202308090120;    3;-999;   0.00;-999;eor
       5992;202308090130;    3;-999;   0.17;-999;eor
       5992;202308090140;    3;-999;   0.00;-999;eor
       5992;202308090150;    3;-999;   0.00;-999;eor
       5992;202308090200;    3;-999;   0.17;-999;eor
       5992;202308090210;    3;-999;   0.00;-999;eor
       5992;202308090220;    3;-999;   0.18;-999;eor
       5992;202308090230;    3;-999;   0.00;-999;eor
       5992;202308090240;    3;-999;   0.17;-999;eor
       5992;202308090250;    3;-999;   0.00;-999;eor
       5992;202308090300;    3;-999;   0.00;-999;eor
       5992;202308090310;    3;-999;   0.00;-999;eor
       5992;202308090320;    3;-999;   0.00;-999;eor
       5992;202308090330;    3;-999;   0.17;-999;eor
       5992;202308090340;    3;-999;   0.00;-999;eor
       5992;202308090350;    3;-999;   0.00;-999;eor
       5992;202308090400;    3;-999;   0.00;-999;eor
       5992;202308090410;    3;-999;   0.00;-999;eor
       5992;202308090420;    3;-999;   0.00;-999;eor
       5992;202308090430;    3;-999;   0.18;-999;eor
       5992;202308090440;    3;-999;   0.00;-999;eor
       5992;202308090450;    3;-999;   0.00;-999;eor
       5992;202308090500;    3;-999;   0.00;-999;eor
       5992;202308090510;    3;-999;   0.00;-999;eor
       5992;202308090520;    3;-999;   0.00;-999;eor
       5992;202308090530;    3;-999;   0.00;-999;eor
       5992;202308090540;    3;-999;   0.00;-999;eor
       5992;202308090550;    3;-999;   0.00;-999;eor
       5992;202308090600;    3;-999;   0.00;-999;eor
       5992;202308090610;    3;-999;   0.00;-999;eor
       5992;202308090620;    3;-999;   0.00;-999;eor
       5992;202308090630;    3;-999;   0.00;-999;eor
       5992;202308090640;    3;-999;   0.00;-999;eor
       5992;202308090650;    3;-999;   0.00;-999;eor
       5992;202308090700;    3;-999;   0.00;-999;eor
       5992;202308090710;    3;-999;   0.00;-999;eor
       5992;202308090720;    3;-999;   0.00;-999;eor
       5992;202308090730;    3;-999;   0.00;-999;eor
       5992;202308090740;    3;-999;   0.00;-999;eor
       5992;202308090750;    3;-999;   0.00;-999;eor
       5992;202308090800;    3;-999;   0.00;-999;eor
       5992;202308090810;    3;-999;   0.00;-999;eor
       5992;202308090820;    3;-999;   0.00;-999;eor
       5992;202308090830;    3;-999;   0.00;-999;eor
       5992;202308090840;    3;-999;   0.00;-999;eor
       5992;202308090850;    3;-999;   0.00;-999;eor
       5992;202308090900;    3;-999;   0.00;-999;eor
       5992;202308090910;    3;-999;   0.00;-999;eor
       5992;202308090920;    3;-999;   0.00;-999;eor
       5992;202308090930;    3;-999;   0.00;-999;eor
       5992;202308090940;    3;-999;   0.64;-999;eor
       5992;202308090950;    3;-999;   0.00;-999;eor
       5992;202308091000;    3;-999;   0.00;-999;eor
       5992;202308091010;    3;-999;   0.00;-999;eor
       5992;202308091020;    3;-999;   0.18;-999;eor
       5992;202308091030;    3;-999;   0.00;-999;eor
       5992;202308091040;    3;-999;   0.17;-999;eor
       5992;202308091050;    3;-999;   0.00;-999;eor
       5992;202308091100;    3;-999;   0.00;-999;eor
       5992;202308091110;    3;-999;   0.00;-999;eor
       5992;202308091120;    3;-999;   0.16;-999;eor
       5992;202308091130;    3;-999;   0.00;-999;eor
       5992;202308091140;    3;-999;   0.00;-999;eor
       5992;202308091150;    3;-999;   0.00;-999;eor
       5992;202308091200;    3;-999;   0.00;-999;eor
       5992;202308091210;    3;-999;   0.00;-999;eor
       5992;202308091220;    3;-999;   0.00;-999;eor
       5992;202308091230;    3;-999;   0.00;-999;eor
       5992;202308091240;    3;-999;   0.00;-999;eor
       5992;202308091250;    3;-999;   0.00;-999;eor
       5992;202308091300;    3;-999;   0.00;-999;eor
       5992;202308091310;    3;-999;   0.00;-999;eor
       5992;202308091320;    3;-999;   0.00;-999;eor
       5992;202308091330;    3;-999;   0.00;-999;eor
       5992;202308091340;    3;-999;   0.00;-999;eor
       5992;202308091350;    3;-999;   0.00;-999;eor
       5992;202308091400;    3;-999;   0.00;-999;eor
       5992;202308091410;    3;-999;   0.00;-999;eor
       5992;202308091420;    3;-999;   0.00;-999;eor
       5992;202308091430;    3;-999;   0.00;-999;eor
       5992;202308091440;    3;-999;   0.00;-999;eor
       5992;202308091450;    3;-999;   0.00;-999;eor
       5992;202308091500;    3;-999;   0.00;-999;eor
       5992;202308091510;    3;-999;   0.00;-999;eor
       5992;202308091520;    3;-999;   0.00;-999;eor
       5992;202308091530;    3;-999;   0.00;-999;eor
       5992;202308091540;    3;-999;   0.00;-999;eor
       5992;202308091550;    3;-999;   0.00;-999;eor
       5992;202308091600;    3;-999;   0.00;-999;eor
       5992;202308091610;    3;-999;   0.00;-999;eor
       5992;202308091620;    3;-999;   0.00;-999;eor
       5992;202308091630;    3;-999;   0.00;-999;eor
       5992;202308091640;    3;-999;   0.00;-999;eor
       5992;202308091650;    3;-999;   0.00;-999;eor
       5992;202308091700;    3;-999;   0.00;-999;eor
       5992;202308091710;    3;-999;   0.00;-999;eor
       5992;202308091720;    3;-999;   0.00;-999;eor
       5992;202308091730;    3;-999;   0.00;-999;eor
       5992;202308091740;    3;-999;   0.00;-999;eor
       5992;202308091750;    3;-999;   0.00;-999;eor
       5992;202308091800;    3;-999;   0.00;-999;eor
       5992;202308091810;    3;-999;   3.71;-999;eor
       5992;202308091820;    3;-999;   0.00;-999;eor
       5992;202308091830;    3;-999;   0.35;-999;eor
       5992;202308091840;    3;-999;   0.00;-999;eor
       5992;202308091850;    3;-999;   0.00;-999;eor
       5992;202308091900;    3;-999;   0.00;-999;eor
       5992;202308091910;    3;-999;   0.00;-999;eor
       5992;202308091920;    3;-999;   0.00;-999;eor
       5992;202308091930;    3;-999;   0.00;-999;eor
       5992;202308091940;    3;-999;   0.00;-999;eor
       5992;202308091950;    3;-999;   0.00;-999;eor
       5992;202308092000;    3;-999;   0.00;-999;eor
       5992;202308092010;    3;-999;   0.00;-999;eor
       5992;202308092020;    3;-999;   0.00;-999;eor
       5992;202308092030;    3;-999;   0.00;-999;eor
       5992;202308092040;    3;-999;   0.00;-999;eor
       5992;202308092050;    3;-999;   0.00;-999;eor
       5992;202308092100;    3;-999;   0.00;-999;eor
       5992;202308092110;    3;-999;   0.00;-999;eor
       5992;202308092120;    3;-999;   0.00;-999;eor
       5992;202308092130;    3;-999;   0.00;-999;eor
       5992;202308092140;    3;-999;   0.00;-999;eor
       5992;202308092150;    3;-999;   0.00;-999;eor
       5992;202308092200;    3;-999;   0.00;-999;eor
       5992;202308092210;    3;-999;   0.00;-999;eor
       5992;202308092220;    3;-999;   0.00;-999;eor
       5992;202308092230;    3;-999;   0.00;-999;eor
       5992;202308092240;    3;-999;   0.00;-999;eor
       5992;202308092250;    3;-999;   0.00;-999;eor
       5992;202308092300;    3;-999;   0.00;-999;eor
       5992;202308092310;    3;-999;   0.00;-999;eor
       5992;202308092320;    3;-999;   0.00;-999;eor
       5992;202308092330;    3;-999;   0.00;-999;eor
       5992;202308092340;    3;-999;   0.00;-999;eor
       5992;202308092350;    3;-999;   0.00;-999;eor
       5992;202308100000;    3;-999;   0.00;-999;eor
       5992;202308100010;    3;-999;   0.00;-999;eor
       5992;202308100020;    3;-999;   0.00;-999;eor
       5992;202308100030;    3;-999;   0.00;-999;eor
       5992;202308100040;    3;-999;   0.00;-999;eor
       5992;202308100050;    3;-999;   0.00;-999;eor
       5992;202308100100;    3;-999;   0.00;-999;eor
       5992;202308100110;    3;-999;   0.00;-999;eor
       5992;202308100120;    3;-999;   0.00;-999;eor
       5992;202308100130;    3;-999;   0.00;-999;eor
       5992;202308100140;    3;-999;   0.00;-999;eor
       5992;202308100150;    3;-999;   0.00;-999;eor
       5992;202308100200;    3;-999;   0.00;-999;eor
       5992;202308100210;    3;-999;   0.00;-999;eor
       5992;202308100220;    3;-999;   0.00;-999;eor
       5992;202308100230;    3;-999;   0.00;-999;eor
       5992;202308100240;    3;-999;   0.00;-999;eor
       5992;202308100250;    3;-999;   0.00;-999;eor
       5992;202308100300;    3;-999;   0.00;-999;eor
       5992;202308100310;    3;-999;   0.00;-999;eor
       5992;202308100320;    3;-999;   0.00;-999;eor
       5992;202308100330;    3;-999;   0.00;-999;eor
       5992;202308100340;    3;-999;   0.00;-999;eor
       5992;202308100350;    3;-999;   0.00;-999;eor
       5992;202308100400;    3;-999;   0.00;-999;eor
       5992;202308100410;    3;-999;   0.00;-999;eor
       5992;202308100420;    3;-999;   0.00;-999;eor
       5992;202308100430;    3;-999;   0.00;-999;eor
       5992;202308100440;    3;-999;   0.00;-999;eor
       5992;202308100450;    3;-999;   0.00;-999;eor
       5992;202308100500;    3;-999;   0.00;-999;eor
       5992;202308100510;    3;-999;   0.00;-999;eor
       5992;202308100520;    3;-999;   0.00;-999;eor
       5992;202308100530;    3;-999;   0.00;-999;eor
       5992;202308100540;    3;-999;   0.00;-999;eor
       5992;202308100550;    3;-999;   0.00;-999;eor
       5992;202308100600;    3;-999;   0.00;-999;eor
       5992;202308100610;    3;-999;   0.00;-999;eor
       5992;202308100620;    3;-999;   0.00;-999;eor
       5992;202308100630;    3;-999;   0.00;-999;eor
       5992;202308100640;    3;-999;   0.00;-999;eor
       5992;202308100650;    3;-999;   0.00;-999;eor
       5992;202308100700;    3;-999;   0.00;-999;eor
       5992;202308100710;    3;-999;   0.00;-999;eor
       5992;202308100720;    3;-999;   0.00;-999;eor
       5992;202308100730;    3;-999;   0.00;-999;eor
       5992;202308100740;    3;-999;   0.00;-999;eor
       5992;202308100750;    3;-999;   0.00;-999;eor
       5992;202308100800;    3;-999;   0.00;-999;eor
       5992;202308100810;    3;-999;   0.00;-999;eor
       5992;202308100820;    3;-999;   0.00;-999;eor
       5992;202308100830;    3;-999;   0.00;-999;eor
       5992;202308100840;    3;-999;   0.00;-999;eor
       5992;202308100850;    3;-999;   0.00;-999;eor
       5992;202308100900;    3;-999;   0.00;-999;eor
       5992;202308100910;    3;-999;   0.00;-999;eor
       5992;202308100920;    3;-999;   0.00;-999;eor
       5992;202308100930;    3;-999;   0.00;-999;eor
       5992;202308100940;    3;-999;   0.00;-999;eor
       5992;202308100950;    3;-999;   0.00;-999;eor
       5992;202308101000;    3;-999;   0.00;-999;eor
       5992;202308101010;    3;-999;   0.00;-999;eor
       5992;202308101020;    3;-999;   0.00;-999;eor
       5992;202308101030;    3;-999;   0.00;-999;eor
       5992;202308101040;    3;-999;   0.00;-999;eor
       5992;202308101050;    3;-999;   0.00;-999;eor
       5992;202308101100;    3;-999;   0.00;-999;eor
       5992;202308101110;    3;-999;   0.00;-999;eor
       5992;202308101120;    3;-999;   0.00;-999;eor
       5992;202308101130;    3;-999;   0.00;-999;eor
       5992;202308101140;    3;-999;   0.00;-999;eor
       5992;202308101150;    3;-999;   0.00;-999;eor
       5992;202308101200;    3;-999;   0.00;-999;eor
       5992;202308101210;    3;-999;   0.00;-999;eor
       5992;202308101220;    3;-999;   0.00;-999;eor
       5992;202308101230;    3;-999;   0.00;-999;eor
       5992;202308101240;    3;-999;   0.00;-999;eor
       5992;202308101250;    3;-999;   0.00;-999;eor
       5992;202308101300;    3;-999;   0.00;-999;eor
       5992;202308101310;    3;-999;   0.00;-999;eor
       5992;202308101320;    3;-999;   0.00;-999;eor
       5992;202308101330;    3;-999;   0.00;-999;eor
       5992;202308101340;    3;-999;   0.00;-999;eor
       5992;202308101350;    3;-999;   0.00;-999;eor
       5992;202308101400;    3;-999;   0.00;-999;eor
       5992;202308101410;    3;-999;   0.00;-999;eor
       5992;202308101420;    3;-999;   0.00;-999;eor
       5992;202308101430;    3;-999;   0.00;-999;eor
       5992;202308101440;    3;-999;   0.00;-999;eor
       5992;202308101450;    3;-999;   0.00;-999;eor
       5992;202308101500;    3;-999;   0.00;-999;eor
       5992;202308101510;    3;-999;   0.00;-999;eor
       5992;202308101520;    3;-999;   0.00;-999;eor
       5992;202308101530;    3;-999;   0.00;-999;eor
       5992;202308101540;    3;-999;   0.00;-999;eor
       5992;202308101550;    3;-999;   0.00;-999;eor
       5992;202308101600;    3;-999;   0.00;-999;eor
       5992;202308101610;    3;-999;   0.00;-999;eor
       5992;202308101620;    3;-999;   0.00;-999;eor
       5992;202308101630;    3;-999;   0.00;-999;eor
       5992;202308101640;    3;-999;   0.00;-999;eor
       5992;202308101650;    3;-999;   0.00;-999;eor
       5992;202308101700;    3;-999;   0.00;-999;eor
       5992;202308101710;    3;-999;   0.00;-999;eor
       5992;202308101720;    3;-999;   0.00;-999;eor
       5992;202308101730;    3;-999;   0.00;-999;eor
       5992;202308101740;    3;-999;   0.00;-999;eor
       5992;202308101750;    3;-999;   0.00;-999;eor
       5992;202308101800;    3;-999;   0.00;-999;eor
       5992;202308101810;    3;-999;   0.00;-999;eor
       5992;202308101820;    3;-999;   0.00;-999;eor
       5992;202308101830;    3;-999;   0.00;-999;eor
       5992;202308101840;    3;-999;   0.00;-999;eor
       5992;202308101850;    3;-999;   0.00;-999;eor
       5992;202308101900;    3;-999;   0.00;-999;eor
       5992;202308101910;    3;-999;   0.00;-999;eor
       5992;202308101920;    3;-999;   0.00;-999;eor
       5992;202308101930;    3;-999;   0.00;-999;eor
       5992;202308101940;    3;-999;   0.00;-999;eor
       5992;202308101950;    3;-999;   0.00;-999;eor
       5992;202308102000;    3;-999;   0.00;-999;eor
       5992;202308102010;    3;-999;   0.00;-999;eor
       5992;202308102020;    3;-999;   0.00;-999;eor
       5992;202308102030;    3;-999;   0.00;-999;eor
       5992;202308102040;    3;-999;   0.00;-999;eor
       5992;202308102050;    3;-999;   0.00;-999;eor
       5992;202308102100;    3;-999;   0.00;-999;eor
       5992;202308102110;    3;-999;   0.00;-999;eor
       5992;202308102120;    3;-999;   0.00;-999;eor
       5992;202308102130;    3;-999;   0.00;-999;eor
       5992;202308102140;    3;-999;   0.00;-999;eor
       5992;202308102150;    3;-999;   0.00;-999;eor
       5992;202308102200;    3;-999;   0.00;-999;eor
       5992;202308102210;    3;-999;   0.00;-999;eor
       5992;202308102220;    3;-999;   0.00;-999;eor
       5992;202308102230;    3;-999;   0.00;-999;eor
       5992;202308102240;    3;-999;   0.00;-999;eor
       5992;202308102250;    3;-999;   0.00;-999;eor
       5992;202308102300;    3;-999;   0.00;-999;eor
       5992;202308102310;    3;-999;   0.00;-999;eor
       5992;202308102320;    3;-999;   0.00;-999;eor
       5992;202308102330;    3;-999;   0.00;-999;eor
       5992;202308102340;    3;-999;   0.00;-999;eor
       5992;202308102350;    3;-999;   0.00;-999;eor
       5992;202308110000;    3;-999;   0.00;-999;eor
       5992;202308110010;    3;-999;   0.00;-999;eor
       5992;202308110020;    3;-999;   0.00;-999;eor
       5992;202308110030;    3;-999;   0.00;-999;eor
       5992;202308110040;    3;-999;   0.00;-999;eor
       5992;202308110050;    3;-999;   0.00;-999;eor
       5992;202308110100;    3;-999;   0.00;-999;eor
       5992;202308110110;    3;-999;   0.00;-999;eor
       5992;202308110120;    3;-999;   0.00;-999;eor
       5992;202308110130;    3;-999;   0.00;-999;eor
       5992;202308110140;    3;-999;   0.00;-999;eor
       5992;202308110150;    3;-999;   0.00;-999;eor
       5992;202308110200;    3;-999;   0.00;-999;eor
       5992;202308110210;    3;-999;   0.00;-999;eor
       5992;202308110220;    3;-999;   0.00;-999;eor
       5992;202308110230;    3;-999;   0.00;-999;eor
       5992;202308110240;    3;-999;   0.00;-999;eor
       5992;202308110250;    3;-999;   0.00;-999;eor
       5992;202308110300;    3;-999;   0.00;-999;eor
       5992;202308110310;    3;-999;   0.00;-999;eor
       5992;202308110320;    3;-999;   0.00;-999;eor
       5992;202308110330;    3;-999;   0.00;-999;eor
       5992;202308110340;    3;-999;   0.00;-999;eor
       5992;202308110350;    3;-999;   0.00;-999;eor
       5992;202308110400;    3;-999;   0.00;-999;eor
       5992;202308110410;    3;-999;   0.00;-999;eor
       5992;202308110420;    3;-999;   0.00;-999;eor
       5992;202308110430;    3;-999;   0.00;-999;eor
       5992;202308110440;    3;-999;   0.00;-999;eor
       5992;202308110450;    3;-999;   0.00;-999;eor
       5992;202308110500;    3;-999;   0.00;-999;eor
       5992;202308110510;    3;-999;   0.00;-999;eor
       5992;202308110520;    3;-999;   0.00;-999;eor
       5992;202308110530;    3;-999;   0.00;-999;eor
       5992;202308110540;    3;-999;   0.00;-999;eor
       5992;202308110550;    3;-999;   0.00;-999;eor
       5992;202308110600;    3;-999;   0.00;-999;eor
       5992;202308110610;    3;-999;   0.00;-999;eor
       5992;202308110620;    3;-999;   0.00;-999;eor
       5992;202308110630;    3;-999;   0.00;-999;eor
       5992;202308110640;    3;-999;   0.00;-999;eor
       5992;202308110650;    3;-999;   0.00;-999;eor
       5992;202308110700;    3;-999;   0.00;-999;eor
       5992;202308110710;    3;-999;   0.00;-999;eor
       5992;202308110720;    3;-999;   0.00;-999;eor
       5992;202308110730;    3;-999;   0.00;-999;eor
       5992;202308110740;    3;-999;   0.00;-999;eor
       5992;202308110750;    3;-999;   0.00;-999;eor
       5992;202308110800;    3;-999;   0.00;-999;eor
       5992;202308110810;    3;-999;   0.00;-999;eor
       5992;202308110820;    3;-999;   0.00;-999;eor
       5992;202308110830;    3;-999;   0.00;-999;eor
       5992;202308110840;    3;-999;   0.00;-999;eor
       5992;202308110850;    3;-999;   0.00;-999;eor
       5992;202308110900;    3;-999;   0.00;-999;eor
       5992;202308110910;    3;-999;   0.00;-999;eor
       5992;202308110920;    3;-999;   0.00;-999;eor
       5992;202308110930;    3;-999;   0.00;-999;eor
       5992;202308110940;    3;-999;   0.00;-999;eor
       5992;202308110950;    3;-999;   0.00;-999;eor
       5992;202308111000;    3;-999;   0.00;-999;eor
       5992;202308111010;    3;-999;   0.00;-999;eor
       5992;202308111020;    3;-999;   0.00;-999;eor
       5992;202308111030;    3;-999;   0.00;-999;eor
       5992;202308111040;    3;-999;   0.00;-999;eor
       5992;202308111050;    3;-999;   0.00;-999;eor
       5992;202308111100;    3;-999;   0.00;-999;eor
       5992;202308111110;    3;-999;   0.00;-999;eor
       5992;202308111120;    3;-999;   0.00;-999;eor
       5992;202308111130;    3;-999;   0.00;-999;eor
       5992;202308111140;    3;-999;   0.00;-999;eor
       5992;202308111150;    3;-999;   0.00;-999;eor
       5992;202308111200;    3;-999;   0.00;-999;eor
       5992;202308111210;    3;-999;   0.00;-999;eor
       5992;202308111220;    3;-999;   0.00;-999;eor
       5992;202308111230;    3;-999;   0.00;-999;eor
       5992;202308111240;    3;-999;   0.00;-999;eor
       5992;202308111250;    3;-999;   0.00;-999;eor
       5992;202308111300;    3;-999;   0.00;-999;eor
       5992;202308111310;    3;-999;   0.00;-999;eor
       5992;202308111320;    3;-999;   0.00;-999;eor
       5992;202308111330;    3;-999;   0.00;-999;eor
       5992;202308111340;    3;-999;   0.00;-999;eor
       5992;202308111350;    3;-999;   0.00;-999;eor
       5992;202308111400;    3;-999;   0.00;-999;eor
       5992;202308111410;    3;-999;   0.00;-999;eor
       5992;202308111420;    3;-999;   0.00;-999;eor
       5992;202308111430;    3;-999;   0.00;-999;eor
       5992;202308111440;    3;-999;   0.00;-999;eor
       5992;202308111450;    3;-999;   0.00;-999;eor
       5992;202308111500;    3;-999;   0.00;-999;eor
       5992;202308111510;    3;-999;   0.00;-999;eor
       5992;202308111520;    3;-999;   0.00;-999;eor
       5992;202308111530;    3;-999;   0.00;-999;eor
       5992;202308111540;    3;-999;   0.00;-999;eor
       5992;202308111550;    3;-999;   0.00;-999;eor
       5992;202308111600;    3;-999;   0.00;-999;eor
       5992;202308111610;    3;-999;   0.00;-999;eor
